event_id,timestamp,gateway,user,src_ip,assigned_ip,action,result,mfa,geo,device_id,raw
vpn-20260706-009592,2026-07-02T15:57:51+08:00,vpn-gw-01,zhang.wei,198.51.100.18,10.20.25.88,login,success,passed,SG-Singapore,dev-8418,vpn user=zhang.wei result=success
vpn-20260706-010567,2026-07-02T15:58:33+08:00,vpn-gw-01,zhang.wei,203.0.113.131,10.20.25.109,logout,success,passed,CN-Beijing,dev-8349,vpn user=zhang.wei result=success
vpn-20260706-011272,2026-07-02T15:59:16+08:00,vpn-gw-01,admin.li,198.51.100.87,10.20.25.181,login,success,passed,CN-Hangzhou,dev-1534,vpn user=admin.li result=success
vpn-20260706-013651,2026-07-02T16:00:09+08:00,vpn-gw-01,chen.yu,192.0.2.85,10.20.25.203,reauth,success,passed,CN-Hangzhou,dev-8349,vpn user=chen.yu result=success
vpn-20260706-008775,2026-07-02T16:00:23+08:00,vpn-gw-01,admin.li,198.51.100.171,10.20.25.146,reauth,success,passed,CN-Hangzhou,dev-4512,vpn user=admin.li result=success
vpn-20260706-001401,2026-07-02T16:00:25+08:00,vpn-gw-01,zhang.wei,192.0.2.134,10.20.25.228,logout,success,passed,CN-Beijing,dev-5740,vpn user=zhang.wei result=success
vpn-20260706-015736,2026-07-02T16:00:37+08:00,vpn-gw-01,liu.qiang,198.51.100.83,10.20.25.157,login,success,passed,CN-Shanghai,dev-4404,vpn user=liu.qiang result=success
vpn-20260706-014126,2026-07-02T16:00:58+08:00,vpn-gw-01,svc_backup,192.0.2.219,10.20.25.10,logout,success,passed,CN-Shenzhen,dev-3801,vpn user=svc_backup result=success
vpn-20260706-006471,2026-07-02T16:01:28+08:00,vpn-gw-01,liu.qiang,192.0.2.180,10.20.25.115,login,success,passed,CN-Shenzhen,dev-6679,vpn user=liu.qiang result=success
vpn-20260706-000901,2026-07-02T16:01:45+08:00,vpn-gw-01,chen.yu,192.0.2.184,,reauth,failed,failed,JP-Tokyo,dev-2018,vpn user=chen.yu result=failed
vpn-20260706-007595,2026-07-02T16:02:14+08:00,vpn-gw-01,liu.qiang,192.0.2.98,10.20.25.218,logout,success,passed,JP-Tokyo,dev-4422,vpn user=liu.qiang result=success
vpn-20260706-010125,2026-07-02T16:02:24+08:00,vpn-gw-01,chen.yu,192.0.2.133,10.20.25.57,login,success,passed,JP-Tokyo,dev-9924,vpn user=chen.yu result=success
vpn-20260706-011241,2026-07-02T16:02:31+08:00,vpn-gw-01,zhang.wei,192.0.2.224,10.20.25.195,reauth,success,passed,JP-Tokyo,dev-8106,vpn user=zhang.wei result=success
vpn-20260706-007297,2026-07-02T16:02:59+08:00,vpn-gw-01,svc_backup,198.51.100.141,,reauth,failed,timeout,JP-Tokyo,dev-2718,vpn user=svc_backup result=failed
vpn-20260706-010230,2026-07-02T16:03:09+08:00,vpn-gw-01,admin.li,198.51.100.195,10.20.25.74,login,success,passed,CN-Beijing,dev-6979,vpn user=admin.li result=success
vpn-20260706-015987,2026-07-02T16:03:54+08:00,vpn-gw-01,chen.yu,203.0.113.90,10.20.25.138,logout,success,passed,CN-Beijing,dev-5845,vpn user=chen.yu result=success
vpn-20260706-009568,2026-07-02T16:04:07+08:00,vpn-gw-01,admin.li,192.0.2.63,10.20.25.189,reauth,success,passed,JP-Tokyo,dev-8933,vpn user=admin.li result=success
vpn-20260706-013967,2026-07-02T16:04:07+08:00,vpn-gw-01,admin.li,203.0.113.97,10.20.25.138,logout,success,passed,JP-Tokyo,dev-9342,vpn user=admin.li result=success
vpn-20260706-002206,2026-07-02T16:04:29+08:00,vpn-gw-01,svc_backup,198.51.100.141,10.20.25.127,login,success,passed,CN-Beijing,dev-5524,vpn user=svc_backup result=success
vpn-20260706-003012,2026-07-02T16:05:32+08:00,vpn-gw-01,chen.yu,192.0.2.88,10.20.25.155,reauth,success,passed,CN-Hangzhou,dev-2823,vpn user=chen.yu result=success
vpn-20260706-012773,2026-07-02T16:05:50+08:00,vpn-gw-01,admin.li,198.51.100.57,10.20.25.221,logout,success,passed,CN-Beijing,dev-2348,vpn user=admin.li result=success
vpn-20260706-006230,2026-07-02T16:06:05+08:00,vpn-gw-01,admin.li,203.0.113.143,10.20.25.26,login,success,passed,CN-Shanghai,dev-9446,vpn user=admin.li result=success
vpn-20260706-013799,2026-07-02T16:07:02+08:00,vpn-gw-01,zhang.wei,203.0.113.160,10.20.25.177,reauth,success,passed,CN-Beijing,dev-8289,vpn user=zhang.wei result=success
vpn-20260706-011357,2026-07-02T16:07:05+08:00,vpn-gw-01,wang.mei,203.0.113.179,,login,failed,failed,CN-Beijing,dev-8827,vpn user=wang.mei result=failed
vpn-20260706-009572,2026-07-02T16:07:16+08:00,vpn-gw-01,svc_backup,203.0.113.108,10.20.25.37,logout,success,passed,CN-Hangzhou,dev-1410,vpn user=svc_backup result=success
vpn-20260706-015975,2026-07-02T16:07:44+08:00,vpn-gw-01,admin.li,192.0.2.160,10.20.25.212,reauth,success,passed,JP-Tokyo,dev-4961,vpn user=admin.li result=success
vpn-20260706-005504,2026-07-02T16:07:54+08:00,vpn-gw-01,admin.li,203.0.113.35,10.20.25.36,logout,success,passed,CN-Hangzhou,dev-1550,vpn user=admin.li result=success
vpn-20260706-000434,2026-07-02T16:08:00+08:00,vpn-gw-01,chen.yu,198.51.100.14,10.20.25.85,reauth,success,passed,CN-Shanghai,dev-8569,vpn user=chen.yu result=success
vpn-20260706-011264,2026-07-02T16:08:04+08:00,vpn-gw-01,liu.qiang,198.51.100.217,10.20.25.192,logout,success,passed,SG-Singapore,dev-8793,vpn user=liu.qiang result=success
vpn-20260706-008527,2026-07-02T16:08:28+08:00,vpn-gw-01,liu.qiang,192.0.2.174,,logout,failed,failed,CN-Hangzhou,dev-9740,vpn user=liu.qiang result=failed
vpn-20260706-013486,2026-07-02T16:09:34+08:00,vpn-gw-01,admin.li,198.51.100.218,10.20.25.106,login,success,passed,CN-Shenzhen,dev-6576,vpn user=admin.li result=success
vpn-20260706-012366,2026-07-02T16:09:46+08:00,vpn-gw-01,wang.mei,198.51.100.175,10.20.25.32,login,success,passed,CN-Hangzhou,dev-1803,vpn user=wang.mei result=success
vpn-20260706-002811,2026-07-02T16:10:01+08:00,vpn-gw-01,admin.li,203.0.113.176,10.20.25.29,logout,success,passed,SG-Singapore,dev-7001,vpn user=admin.li result=success
vpn-20260706-005468,2026-07-02T16:11:00+08:00,vpn-gw-01,chen.yu,203.0.113.151,10.20.25.212,reauth,success,passed,JP-Tokyo,dev-9039,vpn user=chen.yu result=success
vpn-20260706-002111,2026-07-02T16:11:37+08:00,vpn-gw-01,svc_backup,203.0.113.30,10.20.25.228,reauth,success,passed,CN-Shanghai,dev-9905,vpn user=svc_backup result=success
vpn-20260706-000754,2026-07-02T16:12:04+08:00,vpn-gw-01,admin.li,192.0.2.39,10.20.25.27,reauth,success,passed,CN-Shenzhen,dev-6194,vpn user=admin.li result=success
vpn-20260706-004372,2026-07-02T16:12:08+08:00,vpn-gw-01,liu.qiang,198.51.100.103,10.20.25.102,logout,success,passed,JP-Tokyo,dev-8963,vpn user=liu.qiang result=success
vpn-20260706-006959,2026-07-02T16:12:10+08:00,vpn-gw-01,wang.mei,203.0.113.184,10.20.25.96,login,success,passed,JP-Tokyo,dev-7812,vpn user=wang.mei result=success
vpn-20260706-001705,2026-07-02T16:12:53+08:00,vpn-gw-01,svc_backup,198.51.100.169,10.20.25.100,login,success,passed,SG-Singapore,dev-6955,vpn user=svc_backup result=success
vpn-20260706-004624,2026-07-02T16:13:04+08:00,vpn-gw-01,svc_backup,192.0.2.175,,reauth,failed,failed,CN-Beijing,dev-9074,vpn user=svc_backup result=failed
vpn-20260706-001263,2026-07-02T16:14:06+08:00,vpn-gw-01,admin.li,198.51.100.71,10.20.25.41,logout,success,passed,CN-Beijing,dev-7126,vpn user=admin.li result=success
vpn-20260706-014480,2026-07-02T16:14:19+08:00,vpn-gw-01,liu.qiang,192.0.2.70,10.20.25.24,reauth,success,passed,CN-Beijing,dev-6626,vpn user=liu.qiang result=success
vpn-20260706-011676,2026-07-02T16:14:23+08:00,vpn-gw-01,zhang.wei,192.0.2.132,10.20.25.177,logout,success,passed,CN-Shenzhen,dev-4188,vpn user=zhang.wei result=success
vpn-20260706-004036,2026-07-02T16:14:27+08:00,vpn-gw-01,zhang.wei,203.0.113.240,10.20.25.162,login,success,passed,CN-Shenzhen,dev-4819,vpn user=zhang.wei result=success
vpn-20260706-010384,2026-07-02T16:14:28+08:00,vpn-gw-01,admin.li,198.51.100.32,,login,failed,failed,SG-Singapore,dev-1675,vpn user=admin.li result=failed
vpn-20260706-004556,2026-07-02T16:15:12+08:00,vpn-gw-01,liu.qiang,198.51.100.74,,logout,failed,failed,CN-Beijing,dev-4668,vpn user=liu.qiang result=failed
vpn-20260706-015899,2026-07-02T16:15:14+08:00,vpn-gw-01,svc_backup,192.0.2.225,10.20.25.82,login,success,passed,SG-Singapore,dev-3706,vpn user=svc_backup result=success
vpn-20260706-005963,2026-07-02T16:15:37+08:00,vpn-gw-01,wang.mei,203.0.113.57,,reauth,failed,timeout,CN-Beijing,dev-1735,vpn user=wang.mei result=failed
vpn-20260706-004065,2026-07-02T16:15:47+08:00,vpn-gw-01,wang.mei,203.0.113.13,10.20.25.123,reauth,success,passed,CN-Beijing,dev-5967,vpn user=wang.mei result=success
vpn-20260706-015668,2026-07-02T16:16:02+08:00,vpn-gw-01,chen.yu,198.51.100.124,10.20.25.235,logout,success,passed,CN-Beijing,dev-9729,vpn user=chen.yu result=success
vpn-20260706-005110,2026-07-02T16:16:26+08:00,vpn-gw-01,liu.qiang,198.51.100.200,10.20.25.135,login,success,passed,CN-Hangzhou,dev-5261,vpn user=liu.qiang result=success
vpn-20260706-011234,2026-07-02T16:16:36+08:00,vpn-gw-01,liu.qiang,203.0.113.121,10.20.25.16,login,success,passed,JP-Tokyo,dev-7607,vpn user=liu.qiang result=success
vpn-20260706-014332,2026-07-02T16:16:44+08:00,vpn-gw-01,wang.mei,192.0.2.230,,reauth,failed,timeout,CN-Hangzhou,dev-6233,vpn user=wang.mei result=failed
vpn-20260706-000719,2026-07-02T16:17:14+08:00,vpn-gw-01,liu.qiang,192.0.2.184,10.20.25.110,logout,success,passed,SG-Singapore,dev-3034,vpn user=liu.qiang result=success
vpn-20260706-008463,2026-07-02T16:17:17+08:00,vpn-gw-01,zhang.wei,198.51.100.84,10.20.25.181,logout,success,passed,CN-Hangzhou,dev-9937,vpn user=zhang.wei result=success
vpn-20260706-005820,2026-07-02T16:17:24+08:00,vpn-gw-01,svc_backup,198.51.100.154,10.20.25.195,reauth,success,passed,CN-Beijing,dev-9934,vpn user=svc_backup result=success
vpn-20260706-004984,2026-07-02T16:17:39+08:00,vpn-gw-01,liu.qiang,203.0.113.36,10.20.25.17,login,success,passed,CN-Shanghai,dev-3678,vpn user=liu.qiang result=success
vpn-20260706-011819,2026-07-02T16:18:44+08:00,vpn-gw-01,svc_backup,203.0.113.25,10.20.25.32,login,success,passed,CN-Beijing,dev-1489,vpn user=svc_backup result=success
vpn-20260706-007148,2026-07-02T16:18:46+08:00,vpn-gw-01,chen.yu,192.0.2.39,10.20.25.103,login,success,passed,CN-Hangzhou,dev-6395,vpn user=chen.yu result=success
vpn-20260706-015967,2026-07-02T16:18:55+08:00,vpn-gw-01,zhang.wei,198.51.100.173,10.20.25.162,logout,success,passed,CN-Beijing,dev-5072,vpn user=zhang.wei result=success
vpn-20260706-006865,2026-07-02T16:19:24+08:00,vpn-gw-01,svc_backup,203.0.113.85,10.20.25.235,login,success,passed,CN-Shenzhen,dev-3035,vpn user=svc_backup result=success
vpn-20260706-004142,2026-07-02T16:19:25+08:00,vpn-gw-01,wang.mei,203.0.113.224,10.20.25.204,login,success,passed,CN-Shanghai,dev-2790,vpn user=wang.mei result=success
vpn-20260706-001213,2026-07-02T16:19:39+08:00,vpn-gw-01,admin.li,192.0.2.205,10.20.25.154,reauth,success,passed,CN-Shenzhen,dev-7432,vpn user=admin.li result=success
vpn-20260706-010352,2026-07-02T16:19:41+08:00,vpn-gw-01,wang.mei,192.0.2.65,10.20.25.228,logout,success,passed,JP-Tokyo,dev-7874,vpn user=wang.mei result=success
vpn-20260706-006311,2026-07-02T16:19:57+08:00,vpn-gw-01,zhang.wei,203.0.113.119,10.20.25.208,reauth,success,passed,CN-Shanghai,dev-7524,vpn user=zhang.wei result=success
vpn-20260706-001742,2026-07-02T16:20:06+08:00,vpn-gw-01,zhang.wei,192.0.2.194,10.20.25.197,login,success,passed,CN-Shenzhen,dev-1880,vpn user=zhang.wei result=success
vpn-20260706-013269,2026-07-02T16:20:49+08:00,vpn-gw-01,admin.li,203.0.113.84,10.20.25.222,login,success,passed,CN-Beijing,dev-8094,vpn user=admin.li result=success
vpn-20260706-009541,2026-07-02T16:21:04+08:00,vpn-gw-01,chen.yu,192.0.2.169,10.20.25.228,reauth,success,passed,CN-Hangzhou,dev-8036,vpn user=chen.yu result=success
vpn-20260706-006517,2026-07-02T16:21:06+08:00,vpn-gw-01,zhang.wei,192.0.2.127,10.20.25.71,reauth,success,passed,CN-Beijing,dev-7189,vpn user=zhang.wei result=success
vpn-20260706-015651,2026-07-02T16:21:57+08:00,vpn-gw-01,admin.li,203.0.113.196,10.20.25.203,reauth,success,passed,CN-Shanghai,dev-7773,vpn user=admin.li result=success
vpn-20260706-005166,2026-07-02T16:23:59+08:00,vpn-gw-01,admin.li,198.51.100.102,10.20.25.235,logout,success,passed,SG-Singapore,dev-8603,vpn user=admin.li result=success
vpn-20260706-011573,2026-07-02T16:24:05+08:00,vpn-gw-01,wang.mei,203.0.113.233,10.20.25.152,logout,success,passed,CN-Shenzhen,dev-8351,vpn user=wang.mei result=success
vpn-20260706-015295,2026-07-02T16:24:16+08:00,vpn-gw-01,svc_backup,203.0.113.30,10.20.25.74,login,success,passed,CN-Shanghai,dev-7412,vpn user=svc_backup result=success
vpn-20260706-015105,2026-07-02T16:24:29+08:00,vpn-gw-01,liu.qiang,198.51.100.121,10.20.25.114,reauth,success,passed,CN-Shanghai,dev-5682,vpn user=liu.qiang result=success
vpn-20260706-000672,2026-07-02T16:25:06+08:00,vpn-gw-01,chen.yu,203.0.113.82,10.20.25.222,login,success,passed,JP-Tokyo,dev-7424,vpn user=chen.yu result=success
vpn-20260706-010518,2026-07-02T16:26:31+08:00,vpn-gw-01,svc_backup,203.0.113.63,10.20.25.112,reauth,success,passed,JP-Tokyo,dev-7711,vpn user=svc_backup result=success
vpn-20260706-010536,2026-07-02T16:26:35+08:00,vpn-gw-01,wang.mei,192.0.2.194,10.20.25.38,reauth,success,passed,SG-Singapore,dev-5512,vpn user=wang.mei result=success
vpn-20260706-008339,2026-07-02T16:26:57+08:00,vpn-gw-01,liu.qiang,203.0.113.56,10.20.25.199,logout,success,passed,CN-Shenzhen,dev-6649,vpn user=liu.qiang result=success
vpn-20260706-013669,2026-07-02T16:27:40+08:00,vpn-gw-01,liu.qiang,192.0.2.71,10.20.25.224,logout,success,passed,CN-Shenzhen,dev-8280,vpn user=liu.qiang result=success
vpn-20260706-014032,2026-07-02T16:27:43+08:00,vpn-gw-01,liu.qiang,198.51.100.231,10.20.25.193,login,success,passed,CN-Hangzhou,dev-1060,vpn user=liu.qiang result=success
vpn-20260706-007527,2026-07-02T16:27:49+08:00,vpn-gw-01,chen.yu,192.0.2.239,10.20.25.15,login,success,passed,CN-Hangzhou,dev-5970,vpn user=chen.yu result=success
vpn-20260706-000993,2026-07-02T16:27:58+08:00,vpn-gw-01,admin.li,192.0.2.171,10.20.25.85,logout,success,passed,SG-Singapore,dev-7313,vpn user=admin.li result=success
vpn-20260706-007640,2026-07-02T16:28:21+08:00,vpn-gw-01,svc_backup,192.0.2.113,10.20.25.62,logout,success,passed,JP-Tokyo,dev-3000,vpn user=svc_backup result=success
vpn-20260706-002273,2026-07-02T16:28:52+08:00,vpn-gw-01,svc_backup,192.0.2.217,10.20.25.168,reauth,success,passed,CN-Shenzhen,dev-1669,vpn user=svc_backup result=success
vpn-20260706-007894,2026-07-02T16:29:07+08:00,vpn-gw-01,svc_backup,203.0.113.195,10.20.25.196,logout,success,passed,CN-Beijing,dev-6073,vpn user=svc_backup result=success
vpn-20260706-010853,2026-07-02T16:29:13+08:00,vpn-gw-01,svc_backup,203.0.113.163,10.20.25.169,logout,success,passed,CN-Hangzhou,dev-3141,vpn user=svc_backup result=success
vpn-20260706-004005,2026-07-02T16:29:23+08:00,vpn-gw-01,wang.mei,203.0.113.145,10.20.25.146,login,success,passed,CN-Shanghai,dev-7075,vpn user=wang.mei result=success
vpn-20260706-000400,2026-07-02T16:29:45+08:00,vpn-gw-01,liu.qiang,198.51.100.181,10.20.25.13,logout,success,passed,SG-Singapore,dev-8659,vpn user=liu.qiang result=success
vpn-20260706-007950,2026-07-02T16:30:33+08:00,vpn-gw-01,liu.qiang,203.0.113.98,10.20.25.191,logout,success,passed,CN-Shanghai,dev-9720,vpn user=liu.qiang result=success
vpn-20260706-002547,2026-07-02T16:30:58+08:00,vpn-gw-01,wang.mei,203.0.113.134,10.20.25.222,logout,success,passed,CN-Beijing,dev-9361,vpn user=wang.mei result=success
vpn-20260706-003082,2026-07-02T16:31:31+08:00,vpn-gw-01,zhang.wei,203.0.113.86,10.20.25.210,login,success,passed,JP-Tokyo,dev-3667,vpn user=zhang.wei result=success
vpn-20260706-010900,2026-07-02T16:31:43+08:00,vpn-gw-01,zhang.wei,203.0.113.228,10.20.25.202,logout,success,passed,CN-Beijing,dev-5644,vpn user=zhang.wei result=success
vpn-20260706-014928,2026-07-02T16:31:56+08:00,vpn-gw-01,admin.li,192.0.2.44,10.20.25.96,reauth,success,passed,CN-Shenzhen,dev-2524,vpn user=admin.li result=success
vpn-20260706-011890,2026-07-02T16:32:00+08:00,vpn-gw-01,wang.mei,192.0.2.115,10.20.25.11,logout,success,passed,CN-Shenzhen,dev-5498,vpn user=wang.mei result=success
vpn-20260706-002032,2026-07-02T16:32:18+08:00,vpn-gw-01,admin.li,198.51.100.133,10.20.25.215,reauth,success,passed,JP-Tokyo,dev-6154,vpn user=admin.li result=success
vpn-20260706-001784,2026-07-02T16:33:32+08:00,vpn-gw-01,chen.yu,203.0.113.22,10.20.25.167,reauth,success,passed,SG-Singapore,dev-3766,vpn user=chen.yu result=success
vpn-20260706-006737,2026-07-02T16:33:38+08:00,vpn-gw-01,zhang.wei,203.0.113.67,10.20.25.128,reauth,success,passed,CN-Shanghai,dev-2936,vpn user=zhang.wei result=success
vpn-20260706-001791,2026-07-02T16:34:10+08:00,vpn-gw-01,chen.yu,203.0.113.59,10.20.25.14,reauth,success,passed,CN-Beijing,dev-4680,vpn user=chen.yu result=success
vpn-20260706-002871,2026-07-02T16:34:45+08:00,vpn-gw-01,chen.yu,198.51.100.38,10.20.25.149,reauth,success,passed,SG-Singapore,dev-9819,vpn user=chen.yu result=success
vpn-20260706-013595,2026-07-02T16:34:53+08:00,vpn-gw-01,wang.mei,192.0.2.78,10.20.25.233,login,success,passed,CN-Hangzhou,dev-4857,vpn user=wang.mei result=success
vpn-20260706-014675,2026-07-02T16:34:55+08:00,vpn-gw-01,svc_backup,203.0.113.17,10.20.25.44,logout,success,passed,CN-Hangzhou,dev-6038,vpn user=svc_backup result=success
vpn-20260706-007856,2026-07-02T16:35:49+08:00,vpn-gw-01,liu.qiang,203.0.113.20,10.20.25.92,login,success,passed,CN-Shenzhen,dev-4993,vpn user=liu.qiang result=success
vpn-20260706-014055,2026-07-02T16:35:57+08:00,vpn-gw-01,chen.yu,198.51.100.95,10.20.25.12,logout,success,passed,CN-Hangzhou,dev-9914,vpn user=chen.yu result=success
vpn-20260706-007620,2026-07-02T16:37:26+08:00,vpn-gw-01,liu.qiang,192.0.2.181,,login,failed,timeout,JP-Tokyo,dev-6683,vpn user=liu.qiang result=failed
vpn-20260706-010378,2026-07-02T16:37:51+08:00,vpn-gw-01,zhang.wei,192.0.2.41,10.20.25.183,logout,success,passed,SG-Singapore,dev-3999,vpn user=zhang.wei result=success
vpn-20260706-008927,2026-07-02T16:38:04+08:00,vpn-gw-01,admin.li,198.51.100.203,10.20.25.60,logout,success,passed,CN-Shanghai,dev-6148,vpn user=admin.li result=success
vpn-20260706-013498,2026-07-02T16:38:11+08:00,vpn-gw-01,admin.li,192.0.2.188,,reauth,failed,failed,JP-Tokyo,dev-5581,vpn user=admin.li result=failed
vpn-20260706-012216,2026-07-02T16:39:40+08:00,vpn-gw-01,chen.yu,192.0.2.100,10.20.25.159,reauth,success,passed,CN-Shenzhen,dev-7261,vpn user=chen.yu result=success
vpn-20260706-010252,2026-07-02T16:40:56+08:00,vpn-gw-01,zhang.wei,203.0.113.224,10.20.25.106,login,success,passed,CN-Hangzhou,dev-3890,vpn user=zhang.wei result=success
vpn-20260706-005799,2026-07-02T16:41:23+08:00,vpn-gw-01,zhang.wei,192.0.2.222,10.20.25.63,logout,success,passed,CN-Shenzhen,dev-8805,vpn user=zhang.wei result=success
vpn-20260706-011595,2026-07-02T16:41:33+08:00,vpn-gw-01,wang.mei,192.0.2.125,10.20.25.173,logout,success,passed,CN-Hangzhou,dev-9875,vpn user=wang.mei result=success
vpn-20260706-010265,2026-07-02T16:41:36+08:00,vpn-gw-01,chen.yu,192.0.2.90,10.20.25.61,login,success,passed,JP-Tokyo,dev-7667,vpn user=chen.yu result=success
vpn-20260706-007865,2026-07-02T16:41:46+08:00,vpn-gw-01,admin.li,203.0.113.16,,login,failed,timeout,CN-Shenzhen,dev-6585,vpn user=admin.li result=failed
vpn-20260706-003765,2026-07-02T16:41:52+08:00,vpn-gw-01,zhang.wei,192.0.2.70,,logout,failed,failed,SG-Singapore,dev-3901,vpn user=zhang.wei result=failed
vpn-20260706-006172,2026-07-02T16:42:40+08:00,vpn-gw-01,zhang.wei,203.0.113.208,10.20.25.137,logout,success,passed,CN-Beijing,dev-1955,vpn user=zhang.wei result=success
vpn-20260706-005837,2026-07-02T16:44:01+08:00,vpn-gw-01,chen.yu,203.0.113.212,10.20.25.137,logout,success,passed,JP-Tokyo,dev-8284,vpn user=chen.yu result=success
vpn-20260706-011785,2026-07-02T16:44:19+08:00,vpn-gw-01,svc_backup,203.0.113.46,10.20.25.93,logout,success,passed,JP-Tokyo,dev-5448,vpn user=svc_backup result=success
vpn-20260706-010491,2026-07-02T16:45:54+08:00,vpn-gw-01,zhang.wei,203.0.113.149,10.20.25.130,login,success,passed,CN-Shenzhen,dev-1686,vpn user=zhang.wei result=success
vpn-20260706-007195,2026-07-02T16:47:29+08:00,vpn-gw-01,liu.qiang,198.51.100.11,,logout,failed,failed,CN-Hangzhou,dev-7026,vpn user=liu.qiang result=failed
vpn-20260706-010330,2026-07-02T16:48:29+08:00,vpn-gw-01,svc_backup,192.0.2.149,10.20.25.199,reauth,success,passed,CN-Hangzhou,dev-6186,vpn user=svc_backup result=success
vpn-20260706-015719,2026-07-02T16:48:34+08:00,vpn-gw-01,wang.mei,203.0.113.95,10.20.25.92,login,success,passed,CN-Shanghai,dev-7143,vpn user=wang.mei result=success
vpn-20260706-004336,2026-07-02T16:49:01+08:00,vpn-gw-01,zhang.wei,192.0.2.130,10.20.25.210,logout,success,passed,CN-Hangzhou,dev-1379,vpn user=zhang.wei result=success
vpn-20260706-008349,2026-07-02T16:49:29+08:00,vpn-gw-01,svc_backup,203.0.113.22,10.20.25.162,login,success,passed,JP-Tokyo,dev-5895,vpn user=svc_backup result=success
vpn-20260706-015612,2026-07-02T16:49:55+08:00,vpn-gw-01,zhang.wei,203.0.113.184,10.20.25.104,reauth,success,passed,SG-Singapore,dev-2650,vpn user=zhang.wei result=success
vpn-20260706-002294,2026-07-02T16:50:14+08:00,vpn-gw-01,chen.yu,192.0.2.204,,logout,failed,timeout,SG-Singapore,dev-5191,vpn user=chen.yu result=failed
