event_id,timestamp,scanner,target_ip,plugin_id,severity,title,result,raw
vuln-20260706-010116,2026-07-02T00:24:59+08:00,10.20.90.21,10.20.30.21,16303,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-014495,2026-07-02T00:24:59+08:00,10.20.90.21,10.20.10.21,10266,low,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-002132,2026-07-02T00:25:00+08:00,10.20.90.21,10.20.60.21,33690,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-014230,2026-07-02T00:25:00+08:00,10.20.90.21,10.20.30.21,29261,low,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-009586,2026-07-02T00:25:01+08:00,10.20.90.21,10.20.60.21,34505,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-002250,2026-07-02T00:25:02+08:00,10.20.90.21,10.20.60.21,95551,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-002596,2026-07-02T00:25:02+08:00,10.20.90.21,10.20.10.22,51871,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-005292,2026-07-02T00:25:02+08:00,10.20.90.21,10.20.60.21,55379,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-007713,2026-07-02T00:25:02+08:00,10.20.90.21,10.20.10.22,82138,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-010997,2026-07-02T00:25:02+08:00,10.20.90.21,10.20.30.21,59394,low,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-015278,2026-07-02T00:25:02+08:00,10.20.90.21,10.20.60.21,68412,medium,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-002394,2026-07-02T00:25:03+08:00,10.20.90.21,10.20.10.22,62081,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-004773,2026-07-02T00:25:03+08:00,10.20.90.21,10.20.10.21,27101,medium,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-008331,2026-07-02T00:25:03+08:00,10.20.90.21,10.20.30.21,35362,low,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-009357,2026-07-02T00:25:03+08:00,10.20.90.21,10.20.30.21,86539,info,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-000926,2026-07-02T00:25:05+08:00,10.20.90.21,10.20.30.21,13047,low,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-002776,2026-07-02T00:25:05+08:00,10.20.90.21,10.20.10.22,30944,info,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-004215,2026-07-02T00:25:05+08:00,10.20.90.21,10.20.60.21,61816,medium,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-014776,2026-07-02T00:25:05+08:00,10.20.90.21,10.20.10.21,92713,low,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-003510,2026-07-02T00:25:06+08:00,10.20.90.21,10.20.60.21,84717,medium,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-003750,2026-07-02T00:25:06+08:00,10.20.90.21,10.20.10.22,26732,medium,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-004930,2026-07-02T00:25:06+08:00,10.20.90.21,10.20.10.22,91399,medium,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-008319,2026-07-02T00:25:06+08:00,10.20.90.21,10.20.60.21,93821,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-004868,2026-07-02T00:25:07+08:00,10.20.90.21,10.20.60.21,27853,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-009265,2026-07-02T00:25:07+08:00,10.20.90.21,10.20.60.21,29804,medium,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-011162,2026-07-02T00:25:07+08:00,10.20.90.21,10.20.60.21,36833,low,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-012309,2026-07-02T00:25:07+08:00,10.20.90.21,10.20.10.22,30488,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-006870,2026-07-02T00:25:08+08:00,10.20.90.21,10.20.10.21,36940,info,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-008556,2026-07-02T00:25:08+08:00,10.20.90.21,10.20.60.21,38574,low,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-011767,2026-07-02T00:25:08+08:00,10.20.90.21,10.20.60.21,24463,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-002210,2026-07-02T00:25:09+08:00,10.20.90.21,10.20.10.22,54579,low,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-004566,2026-07-02T00:25:09+08:00,10.20.90.21,10.20.10.22,14972,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-012409,2026-07-02T00:25:09+08:00,10.20.90.21,10.20.10.21,36274,medium,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-001129,2026-07-02T00:25:10+08:00,10.20.90.21,10.20.60.21,97006,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-001554,2026-07-02T00:25:10+08:00,10.20.90.21,10.20.10.22,59020,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-005361,2026-07-02T00:25:11+08:00,10.20.90.21,10.20.10.22,64732,info,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-006114,2026-07-02T00:25:11+08:00,10.20.90.21,10.20.60.21,70032,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-008552,2026-07-02T00:25:11+08:00,10.20.90.21,10.20.10.22,67205,low,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-009511,2026-07-02T00:25:11+08:00,10.20.90.21,10.20.30.21,62087,medium,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-009550,2026-07-02T00:25:11+08:00,10.20.90.21,10.20.60.21,62323,medium,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-006670,2026-07-02T00:25:12+08:00,10.20.90.21,10.20.10.22,40917,medium,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-000070,2026-07-02T00:25:13+08:00,10.20.90.21,10.20.30.21,81908,medium,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-002423,2026-07-02T00:25:13+08:00,10.20.90.21,10.20.60.21,19978,medium,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-008004,2026-07-02T00:25:13+08:00,10.20.90.21,10.20.60.21,19419,low,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-008944,2026-07-02T00:25:13+08:00,10.20.90.21,10.20.10.21,24482,low,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-009502,2026-07-02T00:25:13+08:00,10.20.90.21,10.20.10.21,11227,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-015638,2026-07-02T00:25:13+08:00,10.20.90.21,10.20.10.22,97915,info,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-000399,2026-07-02T00:25:14+08:00,10.20.90.21,10.20.10.21,40758,info,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-001433,2026-07-02T00:25:14+08:00,10.20.90.21,10.20.10.22,56330,medium,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-003228,2026-07-02T00:25:14+08:00,10.20.90.21,10.20.10.21,92291,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-003827,2026-07-02T00:25:14+08:00,10.20.90.21,10.20.10.21,54725,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-004886,2026-07-02T00:25:14+08:00,10.20.90.21,10.20.10.21,26851,low,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-006852,2026-07-02T00:25:14+08:00,10.20.90.21,10.20.30.21,91189,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-008096,2026-07-02T00:25:14+08:00,10.20.90.21,10.20.30.21,65422,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-011339,2026-07-02T00:25:14+08:00,10.20.90.21,10.20.10.22,31204,medium,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-000744,2026-07-02T00:25:15+08:00,10.20.90.21,10.20.10.22,95081,medium,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-004037,2026-07-02T00:25:15+08:00,10.20.90.21,10.20.10.21,87515,low,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-015193,2026-07-02T00:25:15+08:00,10.20.90.21,10.20.60.21,58427,low,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-007598,2026-07-02T00:25:16+08:00,10.20.90.21,10.20.60.21,93561,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-007851,2026-07-02T00:25:16+08:00,10.20.90.21,10.20.60.21,32587,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-012440,2026-07-02T00:25:16+08:00,10.20.90.21,10.20.10.22,35254,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-012681,2026-07-02T00:25:16+08:00,10.20.90.21,10.20.30.21,20733,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-012757,2026-07-02T00:25:16+08:00,10.20.90.21,10.20.30.21,32821,medium,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-001304,2026-07-02T00:25:17+08:00,10.20.90.21,10.20.10.22,40599,medium,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-004771,2026-07-02T00:25:17+08:00,10.20.90.21,10.20.60.21,90456,medium,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-013542,2026-07-02T00:25:17+08:00,10.20.90.21,10.20.60.21,66508,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-007460,2026-07-02T00:25:18+08:00,10.20.90.21,10.20.10.22,21183,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-007841,2026-07-02T00:25:18+08:00,10.20.90.21,10.20.30.21,49121,low,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-010214,2026-07-02T00:25:18+08:00,10.20.90.21,10.20.10.22,79268,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-011817,2026-07-02T00:25:18+08:00,10.20.90.21,10.20.10.21,19136,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-013623,2026-07-02T00:25:18+08:00,10.20.90.21,10.20.10.21,10669,info,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-014430,2026-07-02T00:25:18+08:00,10.20.90.21,10.20.10.21,89382,info,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-001545,2026-07-02T00:25:19+08:00,10.20.90.21,10.20.60.21,16118,low,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-002749,2026-07-02T00:25:19+08:00,10.20.90.21,10.20.10.21,43256,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-003476,2026-07-02T00:25:19+08:00,10.20.90.21,10.20.30.21,53888,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-003858,2026-07-02T00:25:19+08:00,10.20.90.21,10.20.60.21,64669,info,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-007334,2026-07-02T00:25:19+08:00,10.20.90.21,10.20.10.21,97271,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-008318,2026-07-02T00:25:19+08:00,10.20.90.21,10.20.10.21,67737,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-008828,2026-07-02T00:25:19+08:00,10.20.90.21,10.20.10.21,43652,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-011878,2026-07-02T00:25:19+08:00,10.20.90.21,10.20.30.21,26562,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-015630,2026-07-02T00:25:19+08:00,10.20.90.21,10.20.60.21,85617,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-000051,2026-07-02T00:25:20+08:00,10.20.90.21,10.20.30.21,28267,medium,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-009726,2026-07-02T00:25:20+08:00,10.20.90.21,10.20.30.21,34204,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-012924,2026-07-02T00:25:20+08:00,10.20.90.21,10.20.60.21,61707,low,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-015290,2026-07-02T00:25:20+08:00,10.20.90.21,10.20.30.21,47248,medium,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-007468,2026-07-02T00:25:21+08:00,10.20.90.21,10.20.30.21,45957,info,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-007571,2026-07-02T00:25:21+08:00,10.20.90.21,10.20.30.21,26668,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-008701,2026-07-02T00:25:21+08:00,10.20.90.21,10.20.30.21,28117,info,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-011661,2026-07-02T00:25:21+08:00,10.20.90.21,10.20.10.22,76687,low,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-011713,2026-07-02T00:25:21+08:00,10.20.90.21,10.20.60.21,17971,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-002825,2026-07-02T00:25:22+08:00,10.20.90.21,10.20.30.21,59356,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-014351,2026-07-02T00:25:22+08:00,10.20.90.21,10.20.10.21,98255,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-015098,2026-07-02T00:25:22+08:00,10.20.90.21,10.20.10.22,93012,medium,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-000682,2026-07-02T00:25:23+08:00,10.20.90.21,10.20.30.21,84619,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-008011,2026-07-02T00:25:23+08:00,10.20.90.21,10.20.10.22,87953,info,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-008048,2026-07-02T00:25:23+08:00,10.20.90.21,10.20.10.22,13403,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-013970,2026-07-02T00:25:23+08:00,10.20.90.21,10.20.60.21,34261,medium,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-014995,2026-07-02T00:25:23+08:00,10.20.90.21,10.20.10.21,22559,low,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-000024,2026-07-02T00:25:24+08:00,10.20.90.21,10.20.60.21,86336,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-002984,2026-07-02T00:25:24+08:00,10.20.90.21,10.20.10.22,90260,low,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-003803,2026-07-02T00:25:24+08:00,10.20.90.21,10.20.60.21,28806,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-007638,2026-07-02T00:25:24+08:00,10.20.90.21,10.20.10.21,66457,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-011925,2026-07-02T00:25:24+08:00,10.20.90.21,10.20.10.22,66451,info,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-014398,2026-07-02T00:25:25+08:00,10.20.90.21,10.20.60.21,79660,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-015018,2026-07-02T00:25:25+08:00,10.20.90.21,10.20.10.22,26545,low,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-000265,2026-07-02T00:25:26+08:00,10.20.90.21,10.20.30.21,29119,medium,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-001150,2026-07-02T00:25:26+08:00,10.20.90.21,10.20.10.21,94621,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-006126,2026-07-02T00:25:26+08:00,10.20.90.21,10.20.10.21,21736,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-009110,2026-07-02T00:25:26+08:00,10.20.90.21,10.20.10.21,80289,medium,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-007926,2026-07-02T00:25:27+08:00,10.20.90.21,10.20.30.21,30880,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-011717,2026-07-02T00:25:27+08:00,10.20.90.21,10.20.10.21,68600,low,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-013990,2026-07-02T00:25:27+08:00,10.20.90.21,10.20.10.22,42491,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-015096,2026-07-02T00:25:27+08:00,10.20.90.21,10.20.10.21,46542,medium,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-001535,2026-07-02T00:25:28+08:00,10.20.90.21,10.20.10.21,17113,info,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-004411,2026-07-02T00:25:28+08:00,10.20.90.21,10.20.10.21,95278,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-006341,2026-07-02T00:25:28+08:00,10.20.90.21,10.20.10.21,64399,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-007653,2026-07-02T00:25:28+08:00,10.20.90.21,10.20.10.22,30905,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-008405,2026-07-02T00:25:28+08:00,10.20.90.21,10.20.60.21,44205,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-004420,2026-07-02T00:25:29+08:00,10.20.90.21,10.20.30.21,72422,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-007814,2026-07-02T00:25:29+08:00,10.20.90.21,10.20.10.22,52971,low,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-011727,2026-07-02T00:25:29+08:00,10.20.90.21,10.20.10.22,49328,low,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-000287,2026-07-02T00:25:30+08:00,10.20.90.21,10.20.60.21,29913,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-000648,2026-07-02T00:25:30+08:00,10.20.90.21,10.20.60.21,21142,low,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-000680,2026-07-02T00:25:30+08:00,10.20.90.21,10.20.10.21,92699,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-001381,2026-07-02T00:25:30+08:00,10.20.90.21,10.20.60.21,62479,low,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-003559,2026-07-02T00:25:30+08:00,10.20.90.21,10.20.60.21,77062,medium,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-004558,2026-07-02T00:25:30+08:00,10.20.90.21,10.20.10.21,53898,medium,Nginx default page,detected,scheduled vulnerability scan
